cntr	ra	dec
2880084901351039097	281.252087	-84.4210067
1872084901351049261	192.8316938	-84.4210052
2592084901351043846	255.0686417	-84.4210039
3457084901351040529	341.7118881	-84.4206246
1872084901351042949	183.2518218	-84.4196065
2448084901351048870	249.1949212	-84.4196036
1584084901351040942	156.6334807	-84.4196002
2160084901351042822	213.6714288	-84.4195947
288084901351046938	32.1699528	-84.4192117
1728084901351050314	179.8398502	-84.4142899
1296084901351041902	126.0408488	-84.4142888
576084901351044659	58.7185702	-84.4142875
432084901351039037	37.288267	-84.4142875
3313084901351047161	336.6129052	-84.4139438
1296084901351040710	125.0256954	-84.3987504
1584084901351041487	155.5875207	-84.3987493
288084901351039546	23.9850013	-84.3987432
3168084901351041643	314.3955199	-84.3987423
1728084901351045893	172.004448	-84.3983838
3457084901351040644	343.0796248	-84.3980368
2160084901351039302	208.9355393	-84.3980292
2880084901351047105	292.4799682	-84.3980289
576084901351043621	56.1725026	-84.3980281
2880084901351044511	289.2717791	-84.3976868
576084901351046927	61.117014	-84.3973141
2880084901351046205	291.074491	-84.3973138
2736084901351049027	280.137847	-84.3973135
3168084901351045074	316.9041749	-84.3973111
1728084901351045113	171.7083935	-84.3969627
1584084901351049120	164.8217006	-84.3948987
1728084901351042061	168.6806908	-84.3948954
2160084901351041265	213.8372517	-84.3948946
864084901351044063	85.6147484	-84.3948941
288084901351042729	25.4991636	-84.3945493
84901351039656	354.7145926	-84.3914318
1872084901351042829	184.5818567	-84.3914289
1872084901351042283	184.7307035	-84.3914287
2016084901351041448	200.9096089	-84.3914277
144084901351045016	15.3618929	-84.391112
3313084901351045485	332.9530917	-84.3887708
432084901351042482	39.7438963	-84.3887698
864084901351044977	86.003551	-84.3887682
3313084901351039466	329.0794375	-84.3887672
720084901351046002	73.7505237	-84.3884265
1440084901351046003	143.0559632	-84.3799274
144084901351041466	10.2702887	-84.3799246
1296084901351043326	131.0045356	-84.3799228
144084901351048951	20.0986646	-84.379918
2160084901351041002	214.2941992	-84.3795245
2736084901351044123	273.9030079	-84.3788834
288084901351044312	27.4862675	-84.3788832
1872084901351043329	184.959829	-84.3788831
144084901351044677	13.0679487	-84.3788826
84901351042271	358.146587	-84.3785464
288084901351044080	29.730226	-84.3778474
1584084901351050252	164.5075007	-84.3778424
864084901351049153	93.2563394	-84.3778351
1728084901351048492	177.0095697	-84.3778339
2736084901351048904	278.8092009	-84.3774975
1440084901351051044	150.1912844	-84.3764043
2016084901351041642	200.9654566	-84.3764039
2016084901351042095	201.0228492	-84.3764
1872084901351046309	187.4225852	-84.3763998
1296084901351048914	136.1093322	-84.3760912
2592084901351044043	257.0393047	-84.3760904
2448084901351048231	249.6577619	-84.3760864
2304084901351050672	237.3826448	-84.3760862
3313084901351039175	328.5711814	-84.376086
1584084901351043510	159.2721253	-84.3757507
2736084901351046662	275.5321154	-84.3715619
2160084901351043454	216.2260149	-84.3715598
2160084901351046377	220.7395059	-84.3715597
3024084901351042462	303.8516757	-84.3715589
720084901351044077	71.1584213	-84.3712364
1872084901351050164	192.5566188	-84.3575413
2448084901351048328	246.7206286	-84.3575411
1584084901351044232	160.0031709	-84.3575408
144084901351044079	14.1561191	-84.357538
1152084901351042787	114.379338	-84.3572158
1440084901351041921	142.0185319	-84.3548221
2880084901351045569	289.3117855	-84.3548177
144084901351048080	21.5382167	-84.3548172
720084901351038928	66.595403	-84.3548172
576084901351039121	50.7630519	-84.3544657
1008084901351038435	93.9077821	-84.3523962
720084901351038909	66.4465027	-84.3523961
1584084901351044154	159.4342378	-84.3523937
2304084901351040110	224.1340307	-84.3523934
1440084901351051342	150.0811046	-84.3520627
432084901351043230	41.0231695	-84.3513778
1440084901351047825	147.5341606	-84.3513777
2448084901351046651	246.4631434	-84.351377
3457084901351043891	344.8100839	-84.3513768
2016084901351039265	199.205174	-84.3510205
1872084901351046735	189.9428563	-84.3479354
2160084901351041571	211.8788592	-84.347935
2160084901351050080	222.5453051	-84.3479347
3313084901351045788	338.2321615	-84.3479332
432084901351041648	39.1684171	-84.3476082
576084901351046466	59.2569606	-84.3472691
1296084901351038631	122.9029034	-84.3472688
1440084901351041841	139.6764756	-84.347263
2016084901351047276	206.4974178	-84.3472606
2448084901351045076	245.2390709	-84.3469075
1152084901351046495	117.5356695	-84.3445765
3457084901351037517	338.568828	-84.3445762
432084901351050279	50.1570927	-84.3445743
1008084901351038580	94.7986225	-84.3445738
2592084901351040294	252.2510116	-84.344233
2016084901351040514	198.5828733	-84.3439157
3024084901351049080	308.5523606	-84.3439095
2592084901351040074	253.7864024	-84.3439089
432084901351044842	44.2993324	-84.3439074
720084901351048958	77.5135718	-84.3435572
2736084901351045565	277.6715744	-84.3411754
1296084901351047682	136.2738199	-84.3411753
720084901351039552	65.2971209	-84.3411749
144084901351042891	13.2999463	-84.3411744
1296084901351040021	124.9616405	-84.3408652
84901351040887	354.2391068	-84.3398267
3024084901351048946	307.7191036	-84.3398229
3457084901351047808	351.9890287	-84.3398199
288084901351046478	33.4930011	-84.3398167
288084901351048672	33.6394505	-84.3394924
2880084901351048749	293.1133977	-84.3371703
1440084901351057754	144.207122	-84.3371691
2880084901351040350	281.0131778	-84.3371681
2448084901351050523	250.2602402	-84.3371646
3024084901351046056	304.1214146	-84.336844
1440084901351040812	138.1959481	-84.3361754
2592084901351042097	254.5612745	-84.3361753
576084901351048915	64.7711296	-84.3361749
720084901351045395	76.5194496	-84.3361743
2592084901351049089	262.324232	-84.335864
2448084901351051863	251.8776755	-84.3358615
2448084901351043594	240.3587509	-84.3358606
1008084901351044769	105.0309753	-84.3358604
576084901351042089	53.5358594	-84.3358568
2736084901351038772	267.6603348	-84.3354766
288084901351056881	28.8695155	-84.3347635
864084901351045941	89.7117044	-84.3347628
2736084901351045722	276.2911177	-84.3347616
1008084901351055441	99.8122412	-84.3347593
1584084901351047181	161.1932478	-84.3344153
2304084901351055525	233.1040291	-84.3321149
1152084901351046611	118.0440269	-84.3321123
432084901351050696	49.0801386	-84.3321108
3024084901351053158	304.3062629	-84.3321101
1728084901351039862	167.5096134	-84.3317985
1440084901351054152	146.8934843	-84.3311222
288084901351041627	24.3210839	-84.3311221
3024084901351046934	307.2386845	-84.3311204
3313084901351053677	331.9033256	-84.3311193
2448084901351051803	251.9039739	-84.3308041
2592084901351060347	256.0885049	-84.3291136
1440084901351040953	138.3761129	-84.3291113
1296084901351056531	128.9917702	-84.3291103
84901351055248	2.9696879	-84.3291098
1152084901351049146	122.355384	-84.3288035
432084901351039433	37.1933718	-84.3288024
1152084901351052497	117.4658343	-84.3288016
1584084901351057467	158.579781	-84.3288008
3313084901351045733	338.0374147	-84.3288004
1584084901351049712	165.4955624	-84.3284641
3168084901351059186	314.3441736	-84.3267474
576084901351056262	57.7573943	-84.3267468
2304084901351056691	232.7787526	-84.3267443
3313084901351050908	333.6543416	-84.3267437
2304084901351040474	225.1853436	-84.3263638
1872084901351038957	181.771987	-84.3249869
288084901351038975	23.5142892	-84.3249856
144084901351055921	13.7665865	-84.3249853
2592084901351058130	260.0916253	-84.324985
2016084901351037902	195.3902472	-84.3246254
2880084901351058345	284.4817969	-84.3236513
288084901351054098	32.6477096	-84.3236512
864084901351053348	89.1845552	-84.323651
2304084901351055579	233.2787335	-84.32365
144084901351058584	11.4518454	-84.3233165
2880084901351038164	283.1990962	-84.3178456
1008084901351048829	105.8403766	-84.3178443
3313084901351036288	324.6702941	-84.3178418
1584084901351038669	151.4956314	-84.3178401
3168084901351049434	323.8944579	-84.317509
1296084901351053771	133.2115281	-84.3114244
144084901351056507	13.8491655	-84.3114241
2304084901351056146	232.8121368	-84.3114214
1872084901351061930	181.9987487	-84.3114213
1728084901351056109	175.6094318	-84.3110937
864084901351038448	80.09218	-84.3097352
288084901351059544	25.8727727	-84.309729
432084901351040201	36.2475705	-84.3097288
576084901351061553	52.1788558	-84.3097265
2016084901351054963	202.2070019	-84.3094156
864084901351058083	81.6949593	-84.3094136
1008084901351056913	98.8604363	-84.3094118
432084901351040778	36.1740198	-84.3094108
3313084901351051670	334.1410391	-84.3094103
576084901351039051	51.333022	-84.3090528
3024084901351053073	304.8515136	-84.3014648
432084901351050126	50.1786033	-84.3014623
432084901351057887	44.4874032	-84.301461
144084901351054299	16.5202548	-84.30146
2160084901351057167	216.7612443	-84.3011272
3457084901351050784	351.1846557	-84.3011267
1872084901351052414	192.3334437	-84.3011266
2448084901351055053	250.588457	-84.3011263
2160084901351058637	211.873209	-84.3011256
3168084901351053958	318.8435488	-84.3007576
1872084901351056346	189.5346457	-84.3004422
84901351056790	359.9780283	-84.3004362
1296084901351060554	123.868184	-84.3004357
2160084901351061322	210.3961116	-84.3004351
1872084901351062493	181.0931445	-84.3001329
3168084901351062412	312.1146869	-84.2997781
2592084901351064325	253.2031567	-84.2997753
1872084901351059956	183.1446815	-84.2997752
1728084901351063595	168.0508579	-84.2997725
2592084901351040169	252.541258	-84.2994359
144084901351054430	16.2302353	-84.2967555
3024084901351057541	297.8032991	-84.2967526
2880084901351056523	288.7416554	-84.2967485
3168084901351059984	312.6073471	-84.2967469
864084901351055363	86.0350917	-84.296382
432084901351059627	41.1228897	-84.2915796
2592084901351052810	264.9060958	-84.2915788
2592084901351059296	258.4926837	-84.2915763
2304084901351054106	237.5758832	-84.2915753
432084901351058054	43.260156	-84.2912358
3313084901351053666	331.3713146	-84.2895765
3024084901351060005	296.9680258	-84.2895748
3168084901351061891	311.8094781	-84.2895742
2592084901351058088	259.1560678	-84.2895732
1152084901351054019	118.0741089	-84.2892096
3168084901351059376	313.2790909	-84.2892087
864084901351054088	89.1367357	-84.2892084
3168084901351056771	316.3792604	-84.2892045
3313084901351054373	332.8336579	-84.2892041
3024084901351061410	297.7006339	-84.2888638
2736084901351060757	267.2191184	-84.2872429
288084901351055522	29.3815341	-84.2872409
432084901351056905	42.9532445	-84.2872381
2448084901351061071	241.3722542	-84.287238
1152084901351053646	119.4086338	-84.2869171
2304084901351058023	231.8118106	-84.2858996
720084901351052468	75.5578759	-84.2858995
288084901351054634	32.4140452	-84.2858992
288084901351053461	32.0189782	-84.2858991
2304084901351053178	237.5327633	-84.2855177
432084901351056788	43.4627119	-84.2848928
2448084901351062061	240.658303	-84.2848903
3024084901351055286	302.7871471	-84.2848887
144084901351056816	13.4415383	-84.2848884
144084901351056265	13.1453662	-84.284562
2304084901351054857	237.18846	-84.2805566
864084901351059876	84.8293013	-84.2805546
288084901351055681	29.2352529	-84.2805523
2880084901351059054	286.1706164	-84.2805521
720084901351054507	74.5880976	-84.2802438
1728084901351055211	177.120482	-84.268509
3457084901351050331	351.9389021	-84.268506
2592084901351064702	252.7576127	-84.2685056
288084901351056213	29.7685139	-84.2685049
1152084901351062243	109.2193745	-84.2681957
2304084901351060735	228.7847384	-84.2625502
2448084901351060933	243.264812	-84.2625465
288084901351056211	29.6652419	-84.2625443
2304084901351062235	227.7285653	-84.2625442
2160084901351058085	217.370095	-84.2622106
3168084901351062664	311.3683086	-84.2593947
288084901351050796	34.9928213	-84.2593941
84901351060030	357.0805581	-84.2593936
3457084901351055535	344.5661671	-84.2593934
2448084901351062264	243.1343178	-84.2590484
3457084901351058163	341.2649882	-84.2580505
1872084901351057008	187.1044603	-84.2580478
432084901351058232	44.2408671	-84.2580467
2016084901351060660	196.2023831	-84.258046
1440084901351054687	147.8248809	-84.2577222
1584084901351059121	155.1837733	-84.2557097
144084901351054544	17.3961695	-84.2557064
2160084901351062379	210.4388111	-84.2557062
144084901351061166	7.4110847	-84.2557049
3024084901351056023	300.9616481	-84.2553968
2304084901351063722	224.0491913	-84.2537701
2016084901351058126	197.6910234	-84.2537674
1008084901351055169	101.1227846	-84.2537668
2880084901351059651	284.9423935	-84.2537656
576084901351059649	53.5028035	-84.2534303
864084901351058269	82.7378359	-84.2520829
576084901351056962	57.5288206	-84.2520816
1584084901351051533	164.3068144	-84.2520809
2592084901351052709	264.5682533	-84.2520793
1872084901351056840	188.3061897	-84.2517636
2304084901351057670	230.9203507	-84.2487352
576084901351054622	61.0211429	-84.2487345
864084901351058473	84.7989705	-84.248734
84901351051715	7.1689853	-84.2487314
2880084901351056096	288.5467589	-84.2484102
1440084901351063273	139.1336888	-84.2480681
1728084901351060503	168.5823181	-84.2480663
3457084901351055237	344.3192199	-84.2480612
144084901351056701	14.2359667	-84.2480608
1152084901351055565	115.4772756	-84.2477513
2016084901351061319	194.4821141	-84.2477483
2304084901351061796	227.9635478	-84.2477476
1296084901351054078	131.6131504	-84.2477474
432084901351052117	49.5601196	-84.2477473
1440084901351062612	138.3679784	-84.2474108
1872084901351052742	193.7782441	-84.24741
2592084901351060401	257.6998592	-84.2474099
1584084901351056568	159.8750673	-84.2474091
1008084901351052805	103.9163656	-84.2474071
1296084901351050237	135.7712917	-84.2470776
576084901351058718	54.1927627	-84.2460756
144084901351055754	12.8859395	-84.2460734
2592084901351054897	266.8871089	-84.2460727
2016084901351054854	202.7464769	-84.2460712
3313084901351054572	330.3451239	-84.245748
2016084901351059646	196.9137219	-84.2443399
2592084901351063904	254.126711	-84.244338
1872084901351053874	194.213086	-84.2443366
2304084901351060185	231.0771394	-84.2443365
84901351052085	5.2913649	-84.2440348
2160084901351054822	220.6960264	-84.2427088
1152084901351062107	110.2060461	-84.2427067
1584084901351052524	163.367602	-84.2427063
1440084901351054869	147.7258963	-84.2427057
1440084901351058969	142.311839	-84.2423581
3168084901351054642	320.4055917	-84.2420177
576084901351062004	52.0165976	-84.2420176
2592084901351055111	261.9360898	-84.2420168
2448084901351058342	243.3091796	-84.2420147
2304084901351055038	232.8240558	-84.2417047
1872084901351053830	193.730136	-84.2417046
1584084901351053807	160.4828324	-84.2417032
3313084901351058584	325.1756018	-84.2417014
3457084901351055869	344.4952414	-84.2417007
3024084901351053031	305.3613632	-84.241389
144084901351050539	20.6027377	-84.2356938
864084901351054647	91.05939	-84.2356923
144084901351057277	12.1710834	-84.2356873
1872084901351055032	188.9090308	-84.235687
2736084901351052347	280.5534311	-84.2353796
3024084901351057822	298.6609471	-84.234742
432084901351055023	47.487663	-84.2347395
1872084901351056316	190.650709	-84.2347379
3168084901351057138	315.7249037	-84.2347378
1296084901351052378	133.2216846	-84.234413
2736084901351055476	274.8583389	-84.2321702
2448084901351058137	244.0432257	-84.2321693
2880084901351059738	285.2986904	-84.2321692
3024084901351055709	301.358557	-84.2321688
2880084901351056640	287.4687467	-84.2318042
1152084901351055255	116.5975933	-84.2277612
720084901351057427	69.5066683	-84.2277608
2160084901351056701	216.7462997	-84.2277606
2592084901351060428	255.2670273	-84.2277594
3168084901351054962	319.7771251	-84.2274304
720084901351059394	67.2864688	-84.2244544
1584084901351053673	161.8570272	-84.2244539
1584084901351053408	162.4715898	-84.2244524
1152084901351058163	112.8130904	-84.2244524
3168084901351059371	313.2194187	-84.224082
3313084901351051988	335.2637045	-84.2224775
3168084901351062468	311.9279115	-84.2224749
2880084901351053366	290.6442847	-84.222474
2592084901351059175	259.6788767	-84.2224657
3168084901351059142	312.6239471	-84.2221257
2016084901351050287	207.0001808	-84.2213907
432084901351055334	45.5911632	-84.2213905
432084901351054848	46.5964011	-84.2213885
864084901351058051	83.1838427	-84.2213863
1296084901351061708	124.9092489	-84.2210396
576084901351054213	59.5355773	-84.2173641
864084901351053901	89.3339283	-84.2173635
3313084901351053489	332.401835	-84.2173606
1152084901351062047	108.7639471	-84.2173585
3313084901351054531	330.5047576	-84.2170335
288084901351058664	24.7140976	-84.2130988
3168084901351056510	318.2249231	-84.2130982
576084901351054153	59.4276911	-84.2130978
1440084901351055973	147.9986864	-84.2130977
1440084901351062640	138.6153285	-84.2128013
2592084901351064074	253.8974357	-84.2124593
576084901351058847	55.6696385	-84.2124585
3168084901351059822	314.6547068	-84.2124573
2304084901351056658	232.3330826	-84.2124553
288084901351054278	33.3644514	-84.2121069
84901351059770	355.915207	-84.210427
1872084901351055704	189.4180512	-84.2104269
3457084901351053018	349.4502024	-84.2104259
1008084901351054508	101.4846372	-84.2104246
1152084901351050322	122.1843071	-84.2101021
1872084901351056984	187.1075387	-84.2101011
432084901351060326	39.3506864	-84.2101005
1440084901351061910	137.6869806	-84.2100996
2448084901351064180	237.6781563	-84.2100992
2880084901351052216	293.9411519	-84.2097612
2448084901351054654	250.4218845	-84.2078282
3024084901351061638	297.3783293	-84.2078272
2592084901351052938	265.8391362	-84.2078269
3457084901351054994	344.6380182	-84.2078256
2880084901351051078	294.2387976	-84.2075137
1584084901351057183	159.6827111	-84.1967055
1008084901351055200	100.5473656	-84.196705
3457084901351052652	348.8487162	-84.1967042
432084901351057454	43.1755054	-84.1967039
1728084901351056867	173.5708618	-84.1964005
1008084901351054625	99.3329307	-84.1963983
1584084901351051330	165.27455	-84.1963982
3168084901351054481	320.0824114	-84.1963975
3024084901351053648	305.2282649	-84.1963964
288084901351055998	29.9402878	-84.1960542
2448084901351054082	250.0973717	-84.1953902
3313084901351055699	329.6018017	-84.1953897
720084901351049716	78.301394	-84.1953884
1440084901351059994	141.625135	-84.1953839
1584084901351060225	156.618773	-84.1949874
2448084901351058207	243.5372445	-84.1943063
1440084901351056482	144.999371	-84.1943057
288084901351053806	30.8079079	-84.1943037
144084901351053127	16.3328615	-84.1943036
1728084901351058190	174.0618033	-84.1939958
2448084901351063077	239.6384487	-84.1936697
1296084901351057866	127.3984976	-84.1936696
2592084901351053651	266.1075735	-84.1936695
2160084901351056925	214.7810421	-84.1936689
1008084901351057528	98.6334475	-84.1933605
1296084901351052929	134.1137065	-84.1904209
2160084901351054017	220.1316182	-84.1904196
2160084901351058630	211.7130214	-84.1904186
864084901351059067	84.3401405	-84.1904175
1296084901351050741	135.8877108	-84.1900986
720084901351057813	70.2380742	-84.1867246
3024084901351050371	307.1485888	-84.1867231
144084901351056725	12.9236864	-84.186722
2160084901351058970	213.5615671	-84.1867212
2880084901351061198	282.9786465	-84.1863813
3168084901351052791	323.877603	-84.1863809
1440084901351054743	147.1006897	-84.1863805
144084901351057713	11.3463101	-84.1863794
2448084901351064573	239.7742866	-84.1863791
2592084901351053007	265.216838	-84.1860348
1152084901351058118	112.4260164	-84.1860324
2304084901351063432	224.9828729	-84.1860299
2880084901351054186	292.4692926	-84.1860292
1584084901351055444	161.4664698	-84.1860283
144084901351053016	18.8731591	-84.1856674
1152084901351050361	121.5758725	-84.1856674
864084901351059437	83.8076557	-84.1856649
576084901351061901	51.8635518	-84.1856645
3024084901351050315	307.3634412	-84.1856641
1584084901351060579	153.5164317	-84.1853086
432084901351060100	39.6622721	-84.1787698
720084901351058229	70.1513756	-84.1787692
1296084901351052199	132.0462002	-84.1787685
2160084901351050656	223.2147116	-84.178768
3024084901351055943	301.3728847	-84.1784061
3024084901351061874	297.4902769	-84.171064
3024084901351054474	305.1745711	-84.1710634
1296084901351050413	136.1453403	-84.1710623
1728084901351053514	178.8953438	-84.1710616
3024084901351054822	304.0635967	-84.1707113
576084901351052182	63.0745825	-84.1680015
864084901351060432	80.3338683	-84.1680002
3313084901351053124	329.7826788	-84.167999
2736084901351054508	275.8452263	-84.167999
3313084901351059488	325.6075598	-84.1676932
3024084901351050915	309.2384061	-84.1660131
1728084901351057275	172.6362651	-84.1660124
1152084901351059567	111.4901432	-84.1660119
3168084901351062282	311.1791061	-84.1660072
1296084901351052574	133.8117953	-84.1657046
1296084901351055335	131.0488943	-84.1653845
1296084901351049743	134.7547207	-84.1653826
2160084901351050686	221.064094	-84.1653815
2016084901351054795	203.175065	-84.1653752
2736084901351054199	275.9352978	-84.1650389
3457084901351051571	350.3717493	-84.1439869
1440084901351056300	145.9846968	-84.1439856
720084901351053350	76.2583809	-84.1439851
2592084901351060100	254.9754755	-84.1439829
3457084901351057291	342.5635509	-84.1436582
1152084901351057424	113.038133	-84.141972
288084901351056438	28.0337044	-84.1419719
2016084901351053473	204.1711001	-84.1419718
3313084901351052655	335.7454369	-84.1419678
288084901351055940	28.9098923	-84.1416389
2736084901351051953	280.2531751	-84.1416389
3313084901351056560	327.9920889	-84.1416384
288084901351054053	31.6365347	-84.1416379
720084901351055045	72.5922158	-84.1416342
720084901351058856	69.5550669	-84.1413015
1152084901351052624	118.6856757	-84.1400268
1872084901351054852	190.3561564	-84.1400268
84901351051548	4.8666232	-84.1400257
720084901351057331	69.207257	-84.1400257
288084901351061439	23.879416	-84.1396848
1440084901351057697	144.1313247	-84.1377318
1152084901351057885	111.8245992	-84.1377312
2016084901351049487	208.4388501	-84.1377307
720084901351052685	75.9010826	-84.1377303
1296084901351051346	134.4871967	-84.1374111
2016084901351054482	200.1421287	-84.1357679
1296084901351056234	129.5165535	-84.1357677
1728084901351058012	171.7281317	-84.1357669
84901351058885	355.4868469	-84.1357647
864084901351053164	90.1385892	-84.1354276
3457084901351051131	350.6436247	-84.1334602
2160084901351050742	221.1322146	-84.1334583
1584084901351050745	164.0573081	-84.133456
3457084901351059071	341.2858894	-84.1334558
1008084901351054865	100.9344745	-84.1331349
288084901351051351	35.2504114	-84.1317602
1584084901351056252	159.3677203	-84.1317594
2736084901351051336	279.3590552	-84.1317589
288084901351053681	31.5887214	-84.1317588
3168084901351057255	316.2434764	-84.1314626
576084901351050653	63.6139461	-84.1280956
576084901351060977	51.2273427	-84.1280948
2592084901351055134	263.8115291	-84.1280926
2160084901351063409	210.9353963	-84.1280912
2736084901351057097	272.5814583	-84.1277729
3457084901351060195	339.0575166	-84.1271257
2016084901351055445	200.5231921	-84.1271255
2736084901351055382	274.1937743	-84.1271203
1440084901351056311	146.9156635	-84.12712
1872084901351058807	186.5260897	-84.1267949
720084901351052649	75.5533444	-84.1225791
2160084901351053492	217.9900801	-84.1225789
720084901351050413	78.7574352	-84.1225785
1872084901351053364	192.3113374	-84.1225784
3313084901351055398	326.8211455	-84.122235
720084901351059143	68.0376893	-84.120839
3313084901351051024	333.9434828	-84.1208353
1008084901351049156	106.2996572	-84.1208338
1296084901351057809	127.0021659	-84.1208334
2016084901351060999	194.5750712	-84.1205283
1872084901351061241	183.8865022	-84.1205264
576084901351059621	54.1544985	-84.1205259
288084901351059003	26.3867451	-84.1205235
1008084901351060457	93.9574591	-84.1205232
1008084901351049218	105.6443384	-84.1202018
3457084901351049750	351.5231904	-84.1198905
288084901351051207	33.7174837	-84.1198883
3168084901351061976	310.6726688	-84.1198881
2448084901351062298	240.9964709	-84.1198868
576084901351057246	56.8197743	-84.119553
1296084901351059629	122.9261157	-84.1120048
1440084901351062267	139.2578354	-84.1120037
2592084901351064344	253.2539364	-84.1120015
1296084901351050383	135.8368828	-84.1120008
3024084901351054325	306.5683725	-84.1116371
2592084901351056562	263.3403413	-84.1109392
1152084901351058785	111.926799	-84.1109389
2448084901351063268	239.1510037	-84.1109372
1872084901351053397	191.9290199	-84.1109361
1152084901351051770	120.6918801	-84.1106067
2160084901351059392	212.0685221	-84.1106054
2592084901351056138	263.7694893	-84.1106031
2160084901351062104	211.4369341	-84.1106028
2880084901351054830	292.3527379	-84.1106028
576084901351062530	51.9022909	-84.1102577
2592084901351055187	263.5280024	-84.1007565
864084901351053501	88.4407456	-84.1007553
2736084901351057004	272.1928713	-84.1007543
1872084901351059149	188.6945123	-84.100753
3024084901351053085	306.5860815	-84.1004122
2016084901351055986	201.8677219	-84.0931152
576084901351054293	61.7281466	-84.093113
3168084901351062969	312.1956994	-84.0931121
1296084901351057145	127.6678403	-84.0931104
2736084901351058863	269.462139	-84.0927891
3457084901351050222	351.3375963	-84.0908747
2592084901351064944	254.5966699	-84.0908742
2880084901351054854	290.6069355	-84.0908739
1872084901351055145	190.369719	-84.0908737
2016084901351049181	208.6183916	-84.090565
3313084901351057023	326.7750487	-84.089936
2160084901351054263	219.2299839	-84.0899352
3168084901351054296	319.1972262	-84.0899342
1152084901351053955	118.5622404	-84.0899333
576084901351056617	57.0817982	-84.0896218
3024084901351060402	297.6205667	-84.0889899
288084901351055871	29.5609971	-84.0889887
2160084901351056209	215.4149559	-84.0889883
864084901351058351	82.1985248	-84.0889873
1584084901351052781	165.5692838	-84.0886709
1152084901351052992	119.0604784	-84.0880575
288084901351051402	34.8355518	-84.0880568
2736084901351052469	279.8182727	-84.0880559
2880084901351056909	287.1941916	-84.0880527
1296084901351053011	132.9004756	-84.0877289
864084901351053968	90.714621	-84.0841232
2880084901351051418	293.9017485	-84.0841221
3168084901351059559	315.2040069	-84.0841215
1296084901351052412	131.4990674	-84.0841214
144084901351054225	17.1728658	-84.0837951
3313084901351055540	329.6982404	-84.0807704
2592084901351064359	253.6483447	-84.0807666
3313084901351053024	330.0676718	-84.0807657
3168084901351052000	323.7587491	-84.0807633
288084901351053371	31.8629928	-84.0804699
84901351053650	5.593409	-84.0797524
2880084901351051462	294.8359189	-84.0797524
1872084901351061052	183.920047	-84.0797519
2016084901351052730	206.0828555	-84.0797515
576084901351052024	64.7701122	-84.0794431
2448084901351058567	246.0414188	-84.0794414
1008084901351051131	105.743433	-84.0794411
576084901351061711	52.876743	-84.0794399
1872084901351057700	185.9418662	-84.0794356
720084901351059587	67.4177229	-84.0790973
3024084901351058117	300.1485088	-84.077775
864084901351053484	90.6589751	-84.0777717
2592084901351057846	258.5246539	-84.0777708
2736084901351051435	278.9204957	-84.0777697
1440084901351059599	140.2884401	-84.0774454
720084901351058020	69.9298988	-84.0770939
1152084901351051681	121.4102119	-84.077093
1152084901351051794	121.2509334	-84.0770924
2448084901351058679	243.5020161	-84.0770924
1008084901351054973	100.5229946	-84.0767483
1008084901351049239	106.1793017	-84.0751637
2448084901351059812	245.9085146	-84.0751628
432084901351053124	48.2895165	-84.0751621
720084901351054086	73.6311252	-84.0751614
864084901351058828	83.2745342	-84.0748689
1440084901351056788	145.0986153	-84.0736084
3313084901351054445	331.9776873	-84.0736075
2016084901351059153	195.9716069	-84.0736042
288084901351056006	27.6875551	-84.0736041
720084901351055974	72.6388965	-84.0732924
1728084901351059902	170.7625101	-84.0719707
2880084901351059781	285.8351678	-84.0719694
2160084901351051857	222.4336439	-84.0719658
288084901351054430	31.8958577	-84.0719646
2736084901351060195	271.1306489	-84.0716199
3024084901351052643	305.3652722	-84.067099
288084901351053274	31.2528791	-84.0670989
864084901351060733	81.4205228	-84.0670961
432084901351054547	45.9744563	-84.0670959
288084901351059190	24.7496787	-84.0667943
84901351053990	2.4604476	-84.0657382
2592084901351055276	260.8572825	-84.0657375
1008084901351053248	103.9127479	-84.065737
144084901351060638	8.2548064	-84.0657368
1872084901351057447	185.8926273	-84.0654407
1008084901351058015	97.075723	-84.0641898
1440084901351062589	139.3780407	-84.0641892
3457084901351051775	351.577076	-84.0641872
1872084901351059607	183.4709947	-84.0641866
2880084901351057118	286.6228505	-84.0638828
2304084901351055719	234.8041295	-84.0635613
3457084901351057699	343.2951489	-84.0635612
2160084901351052309	221.6829167	-84.0635605
1008084901351058814	98.9469	-84.06356
3168084901351056471	317.2234461	-84.0632498
84901351062152	353.7354419	-84.0607082
1728084901351063350	166.3774036	-84.0607069
2592084901351054957	261.1135005	-84.060706
288084901351053115	32.1117825	-84.0607051
1728084901351062411	167.9956494	-84.0604009
1440084901351061702	139.2307883	-84.0590783
1296084901351058417	125.9606443	-84.0590756
2448084901351064709	239.3048167	-84.0590749
2016084901351055375	201.3040405	-84.0590749
1584084901351058371	155.3588578	-84.0587097
2448084901351061270	240.8239939	-84.0577535
1728084901351053750	178.5712676	-84.0577521
2880084901351054062	290.2467726	-84.0577501
432084901351054246	46.7251487	-84.0577493
288084901351057786	28.6025319	-84.0574516
1152084901351060431	108.56664	-84.0549992
864084901351053263	88.2016603	-84.0549989
2448084901351053677	251.2021679	-84.0549987
432084901351062636	36.1961268	-84.0549985
3024084901351058455	298.9909445	-84.0546974
2304084901351056321	233.9726534	-84.0531426
576084901351053172	64.6139358	-84.0531418
